idx,accelX_g,accelY_g,accelZ_g,magX_uT,magY_uT,magZ_uT,gyroX_dps,gyroY_dps,gyroZ_dps,gyroX_deg,gyroY_deg,gyroZ_deg,temp_C,humidity,pres_Pa,alt_m
107790,-0.241,1.926,0.184,-43.2,-86.3,5.1,228.375,161,73.062,84.528,7.104,166.016,40.079,1.23,37036.33,10167.88
107791,0.07,1.599,0.002,-57.9,-90.6,19.1,47.75,-32,247,89.93,-2.517,160.372,40.075,1.27,36993.46,10180.62
107792,0.768,0.6,0.042,-70.9,-86.5,23.4,89.312,98.875,19.75,86,-51.926,52.036,40.073,1.28,36965.17,10189.05
107793,0.229,1.587,-0.245,-73.4,-84,24.8,327.562,394.312,-234.125,98.775,-8.129,169.04,40.061,1.32,37101.01,10147.93
107794,-0.138,2.766,-0.864,-88.4,-73.6,14.6,455.562,846.375,148.75,107.343,2.719,184.98,40.041,1.29,36923.89,10200.42
107795,-0.613,1.708,0.59,-50,-75.8,-11.3,55.562,587.312,420.312,70.929,18.735,168.861,40.015,1.29,37091.43,10149.31
107796,-0.692,2.777,0.463,-63.5,-86.4,-3.7,-72,177,596.062,80.541,13.811,172.683,39.992,1.32,37118.23,10140.54
107797,-0.436,2.139,0.302,-67.8,-64.4,-12.3,-142,354.25,477.438,81.976,11.416,182.3,39.975,1.31,37152.68,10129.73
107798,-0.47,0.875,0.448,-34.9,-63.3,-8.9,-89.875,219.5,300.625,62.901,25.564,160.03,39.98,1.26,37164.14,10126.45
107799,-0.135,1.092,0.299,-34.4,-79.7,1.7,54.5,195.625,233.938,74.706,6.784,152.312,39.949,1.17,37273.96,10092.74
107800,0.007,1.051,-0.116,-50.8,-87.7,18.1,67.188,318.875,125.312,96.305,-0.37,170.55,39.861,1.12,37350.72,10067.12
107801,-0.282,1.012,-0.321,-73.1,-87.2,21.1,79.438,602,-80,107.602,14.876,183.824,39.899,1.05,37370.72,10062.43
107802,-0.49,1.258,-0.599,-68.9,-89.3,8.8,224.125,791.188,-20.812,115.47,19.372,198.135,39.885,1.06,37332.28,10073.36
107803,-0.264,1.152,0.001,-69,-89.5,9.5,110.5,716.188,206.312,89.951,12.934,173.739,39.883,1.06,37299.64,10082.99
107804,-0.37,0.704,0.556,-69.7,-81.4,-6.3,-129.312,401.25,263.812,51.671,22.409,153.229,39.884,1.11,37319.56,10077.09
107805,-0.523,0.427,0.224,-49.1,-65.4,-17.4,-304.938,305.125,85.312,62.241,47.345,169.566,39.867,1.1,37320.03,10076.43
107806,-0.489,0.275,-0.195,-33.4,-51.1,1.5,-256.188,263.562,-135.562,125.345,55.392,207.694,39.836,1.03,37427.61,10043.55
107807,-0.172,-0.03,-0.348,-47.6,-48.7,22.6,-170.125,161.5,-160.562,-175.037,26.158,224.818,39.741,1,37329.1,10069.68
107808,-0.48,0.185,-0.309,-53,-61.4,32.3,-286.812,-308.75,-64.125,149.063,53.087,204.474,39.697,1.04,37517.2,10012.65
107809,-0.762,0.426,0.138,-34,-80.7,12.2,-163.062,-405.938,267.312,72.079,59.599,155.563,39.643,1.05,37473.1,10023.91
107810,0.267,0.197,0.303,-59.2,-90.5,2,123.438,-327.375,231.5,33.089,-36.521,103.995,39.622,1.03,37491.36,10017.86
107811,0.911,0.225,0.114,-71.2,-86.3,23.8,237.438,-244.688,72.562,63.138,-74.489,53.367,39.63,1.02,37469.82,10024.47
107812,0.477,0.33,-0.961,-62.3,-73.3,35.7,214.188,-75.938,-54.438,161.06,-25.153,241.061,39.643,1.09,37543.93,10003.05
107813,0.327,0.367,-0.45,-63.1,-67,35,34.5,84.625,-242.812,140.799,-29.385,234.962,39.639,1.13,37609.4,9983.64
107814,0.524,0.255,-0.596,-70.7,-66.6,35.4,96.5,111.625,-231.625,156.869,-38.946,249.1,39.65,1.14,37585.84,9990.91
107815,0.455,1.085,-0.614,-81.1,-70,30.3,107.812,171.312,-258.25,119.495,-20.04,189.156,39.64,1.14,37662.89,9967.96
107816,0.044,1.544,-0.437,-80.5,-81.5,23.1,175.062,236.625,-328.188,105.811,-1.568,179.986,39.649,1.13,37690.55,9960.15
107817,0.319,1.228,-0.687,-70.9,-87.6,22.4,191.125,326.062,-218.062,119.232,-12.78,205.004,39.621,1.13,37629.65,9977.14
107818,0.379,1.401,-0.675,-66.4,-87.9,23.3,196.688,375.25,-276.5,115.745,-13.688,201.618,39.635,1.13,37785.8,9931.83
107819,0.376,1.709,-0.431,-72.5,-80,30.5,306.188,400.062,-92.375,104.167,-12.035,169.358,39.614,1.16,37812,9923.52
107820,0.297,1.489,0.128,-88.5,-72.8,13.9,204.688,395.875,-2.562,85.093,-11.226,164.607,39.589,1.15,37819.14,9920.64
107821,0.194,1.889,-0.008,-79.2,-75.9,-1.6,236.188,305.562,166.25,90.237,-5.872,181.544,39.571,1.16,37901.47,9896.06
107822,0.371,1.504,-0.174,-66.9,-80.9,-6.9,185.438,245.188,134.688,96.589,-13.764,199.314,39.559,1.17,37857.41,9908.52
107823,0.518,1.308,0.016,-64.5,-87,-1.6,190.938,133.375,148.125,89.316,-21.615,181.152,39.517,1.2,37867.83,9904.13
107824,0.617,1.119,-0.012,-70.8,-89.9,11.1,267.875,163.375,75.5,90.599,-28.854,151.323,39.572,1.28,37939.47,9885.04
107825,0.365,1.117,0.055,-78.2,-82.5,24.3,296.438,214.812,68.562,87.198,-18.084,150.052,39.563,1.41,37961.29,9878.4
107826,0.421,1.919,-0.114,-89.3,-69.3,12.4,321.625,460.938,221.812,93.406,-12.344,173.481,39.575,1.45,37952.26,9881.4
107827,-0.361,1.612,0.485,-59.9,-64,-17.8,90.312,412.875,297.625,73.256,12.105,178.9,39.54,1.49,38061.42,9848.64
107828,-0.305,0.873,0.514,-40.4,-75.5,-8.9,-42.125,259.438,288.938,59.481,16.784,152.437,39.539,1.51,38082.61,9842.45
107829,-0.444,0.32,0.327,-40.9,-84.3,-1.6,-203.875,283.875,150.062,44.395,44.142,140.306,39.535,1.54,38055.29,9850.24
107830,-0.57,0.196,-0.051,-35.3,-80.5,-1.9,-245.062,252.188,-34.562,104.505,70.429,194.543,39.515,1.45,38120.52,9830.73
107831,-0.321,-0.613,-0.358,-29,-72.4,6,-154.625,212.875,-115.875,-120.302,24.338,267.379,39.436,1.34,38224.75,9798.17
107832,-0.452,-0.316,-0.108,-28.5,-68.3,8.1,-113.688,-215.5,14.188,-108.911,53.509,317.82,39.331,1.3,38206.79,9800.06
107833,-0.593,-0.039,0.198,-47.8,-73.3,-14.9,99.812,-444.688,116.812,-11.147,71.206,101.945,39.274,1.25,38213.09,9796.48
107834,0.01,0.091,0.539,-76.2,-82.4,2.3,104.75,-378.5,-71.562,9.563,-1.023,132.946,39.263,1.28,38186.36,9803.8
107835,0.109,0.115,0.139,-73.1,-86.9,19.8,-11.625,-349.312,-99.312,39.726,-31.242,117.62,39.244,1.28,38359.99,9753.32
107836,0.108,0.21,-0.095,-57.9,-90.3,20,-94.062,-259.25,-67.375,114.283,-25.202,233.797,39.236,1.31,38417.25,9736.66
107837,0.109,1.568,0.086,-53.7,-89.2,0.4,-324.812,-183.438,78.438,86.866,-3.981,173.646,39.225,1.37,38303.56,9768.91
107838,0.72,0.281,0.278,-74.8,-79.7,-2.7,124.125,-211.5,62.25,45.3,-61.232,74.195,39.231,1.36,38286.61,9773.97
107839,0.504,0.786,-0.134,-68.3,-89.7,11,336.5,128.812,-143.188,99.658,-32.289,203.844,39.248,1.37,38410.77,9738.89
107840,0.729,1.361,-0.142,-67.5,-84.3,29.2,327.125,410.125,-173.562,95.979,-28.056,132.714,39.255,1.43,38459.93,9725.04
107841,0.354,2.252,-0.231,-86.4,-72.6,22.5,517.688,451.312,-90.875,95.865,-8.896,168.544,39.273,1.42,38463.54,9724.56
107842,0.827,2.893,-0.106,-84.8,-76.2,2.8,566.875,387.125,129.562,92.106,-15.938,180.002,39.234,1.38,38423.96,9734.67
107843,0.521,2.239,0.53,-81.3,-83,6.5,540.188,116.375,181.75,76.683,-12.763,157.616,39.215,1.38,38472.99,9720.06
107844,0.749,2.966,-0.349,-85.4,-72.9,25.4,583.812,260.5,9.688,96.719,-14.071,165.489,39.189,1.37,38510.72,9708.47
107845,-0.338,1.263,0.386,-74.8,-63.6,-8.2,201.375,641.625,301.875,73.025,14.345,173.061,39.185,1.43,38566.43,9692.47
107846,-0.363,0.503,0.661,-37.4,-67.2,-11.6,-140.375,229.812,252,37.261,23.621,139.432,39.166,1.49,38617.99,9677.22
107847,-0.256,0.45,0.543,-34.2,-74.5,-6.5,-190.938,11.5,217.625,39.663,19.938,133.264,39.156,1.51,38671.88,9661.6
107848,-0.2,0.945,0.326,-49.9,-78.3,-12.7,34.812,-170.375,323.125,70.963,11.321,168.109,39.13,1.46,38728.73,9644.66
107849,0.211,1.223,0.415,-73.7,-84.6,3,270.312,-56.375,190.125,71.264,-9.272,153.417,39.123,1.44,38695.81,9653.78
107850,0.481,0.672,0.304,-83.9,-80.2,18.9,194.25,5.062,150.75,65.707,-33.111,124.559,39.11,1.44,38672.29,9660.06
107851,0.653,0.23,0.469,-88,-66.9,21.4,112.375,15.438,144.188,26.135,-51.31,124.076,39.091,1.53,38663.15,9662.06
107852,0.686,0.155,0.26,-84.5,-56.2,17.7,82.188,1.938,145.875,30.869,-66.211,110.65,39.077,1.55,38762.65,9633.43
107853,0.415,-0.119,0.214,-77.6,-47.9,11.1,83.625,-2.125,84.938,-29.121,-59.465,151.761,39.058,1.53,38782.06,9627.36
107854,0.533,0.356,0.063,-84.7,-54.5,14.9,-59.812,-8.875,-296.188,79.902,-55.823,102.458,39.049,1.49,38883.26,9598.49
107855,0.19,2.075,0.05,-85,-80.5,11.2,-117.125,67.562,-421.875,88.626,-5.239,170.364,39.042,1.45,38950.34,9579.39
107856,-0.297,0.327,0.386,-65.3,-89.4,3.7,-11.125,-39.125,-60.125,40.301,30.411,140.017,39.034,1.43,38968.6,9574
107857,-0.009,0.281,0.424,-66.9,-89.2,7,52.312,-17.062,38.562,33.568,0.99,130.861,39.023,1.43,39023.17,9558.34
107858,0.002,1.508,0.152,-74.4,-87.4,16.2,119.812,-73.5,159.75,84.234,-0.074,161.471,39.045,1.4,39086.63,9541.22
107859,0.254,1.276,0.155,-81.5,-78.6,27,67,-230.938,186.062,83.064,-11.171,150.998,39.047,1.44,39048.49,9551.97
107860,0.407,0.962,-0.718,-68.2,-67.9,35.6,58.875,-160.938,-23.688,126.74,-18.722,196.7,39.04,1.39,38976.57,9571.95
107861,0.077,0.97,-0.578,-62.2,-69.8,36.9,-62.5,26.875,-298.125,120.777,-3.906,184.05,39.039,1.31,39034.26,9555.71
107862,-0.391,1.303,-0.263,-58.6,-77.3,33.7,-149.75,93.125,-255.688,101.392,16.407,167.402,39.02,1.31,39177.84,9514.93
107863,-0.209,1.74,-0.18,-57.3,-89.1,17.2,-423,167.625,-98.938,95.892,6.808,173.283,39.005,1.25,39140.44,9524.93
107864,-0.514,2.004,0.189,-46.2,-79.3,-9.3,-490.438,260.625,-59.812,84.602,14.336,181.597,38.946,1.25,39088.38,9537.7
107865,-0.697,1.963,-0.315,-31,-60.2,-7.1,-459.375,94.312,156.312,99.125,19.318,198.833,38.923,1.25,39203.14,9504.9
107866,-0.61,2.589,-0.088,-30.1,-74,3.2,-343.562,92.375,395.75,91.943,13.249,179.147,38.891,1.23,39237.99,9494.23
107867,-0.264,0.712,0.477,-45.6,-86.1,1.1,-172.25,217,206.25,56.147,17.097,142.814,38.868,1.25,39245.91,9491.32
107868,-0.469,0.128,0.522,-46.2,-85.8,-4.9,-176.25,203.562,53.25,13.759,41.13,122.002,38.847,1.27,39243.89,9491.25
107869,-0.723,0.544,0.337,-46.3,-82.3,-5.9,-53.25,-28.625,164.5,58.226,48.517,155.836,38.824,1.29,39330.13,9466.55
107870,-0.19,0.469,0.314,-68.3,-85.7,-1.3,85.5,-119.062,278.062,56.2,18.618,152.017,38.81,1.29,39410.47,9443.83
107871,0.177,0.427,0.235,-86.1,-78.1,13.1,162.562,-110.438,232,61.124,-19.935,140.552,38.823,1.3,39371.92,9454.9
107872,0.851,0.896,-0.268,-85.7,-63.5,22.5,110.375,-118.938,125.125,106.676,-42.3,169.572,38.827,1.32,39433.2,9438.04
107873,0.641,0.572,-0.464,-85.5,-61.4,24.8,-54.562,-23,-103,129.028,-41.055,220.278,38.839,1.33,39457.77,9431.59
107874,0.352,1.297,-0.151,-81.3,-77.4,28.9,-53.875,-108.5,-317,96.652,-15.099,161.082,38.823,1.37,39518.45,9414.32
107875,-0.396,2.022,-0.231,-50.3,-88.1,22.1,-123.188,-174.688,-354.75,96.525,11.016,169.829,38.811,1.37,39431.08,9438.13
107876,-0.652,1.088,0.088,-34.8,-82.1,2.2,-165.938,-232.875,54.625,85.385,30.844,173.008,38.79,1.32,39519.27,9413.11
107877,-0.224,0.512,0.674,-59.2,-84.9,-6.3,58.812,-230.25,253.625,37.226,14.782,138.311,38.763,1.31,39586.82,9393.63
107878,0.348,0.273,0.357,-80.9,-83.2,11.1,179.062,-186.938,161.312,37.417,-37.765,117.798,38.778,1.3,39528.23,9410.25
107879,0.709,0.214,0.193,-83,-72.5,28.9,199.938,-143.188,65.812,47.883,-67.87,89.512,38.748,1.31,39606.84,9387.68
107880,0.63,-0.202,-0.511,-76,-65.3,32.1,61.562,1.062,-114.875,-158.444,-48.907,237.878,38.75,1.38,39659.64,9373.2
107881,0.362,0.455,-0.3,-79.9,-75.5,29.6,-43.188,187.75,-324.562,123.377,-33.617,216.636,38.732,1.41,39805.73,9332.55
107882,-0.482,2.287,-0.392,-59.2,-91.1,15.1,25.375,338,-509,99.736,11.739,180.39,38.741,1.4,39738.44,9351.26
107883,-0.442,0.675,-0.929,-44.7,-80.1,27.8,67.875,469.312,-402.5,143.987,21.052,215.987,38.698,1.38,39751.61,9346.37
107884,0.172,1.263,-0.487,-72.6,-65,34.4,349.812,383.188,-302.375,111.088,-7.232,172.108,38.703,1.38,39809.68,9330.6
107885,0.422,1.518,-0.008,-88.6,-65.9,11.8,478.062,265.125,-108.312,90.295,-15.526,170.393,38.67,1.4,39811.16,9329.2
107886,0.397,1.875,-0.261,-80.7,-83.7,10.6,508.375,136.938,-207.062,97.913,-11.852,180.951,38.68,1.42,39787.63,9335.95
107887,0.452,1.929,-0.854,-70.8,-82.9,30.4,533.75,357.812,-203.5,113.884,-12.093,186.483,38.655,1.42,39874.43,9311.45
107888,0.476,2.467,-0.283,-84.9,-60.1,24.2,636.438,158.938,-53.688,96.544,-10.856,166.5,38.641,1.38,39911.85,9300.83
107889,0.555,2.294,0.13,-82.8,-61.6,-1.9,586.688,182.375,142.75,86.761,-13.59,178.625,38.617,1.38,39908.85,9300.92
107890,0.52,1.568,0.187,-74.7,-78.8,-3.7,480.438,139.375,173,83.187,-18.228,173.019,38.582,1.36,39909.13,9299.8
107891,0.584,1.2,0.243,-84,-80.5,17.2,423.312,8.188,193,78.556,-25.478,142.868,38.517,1.36,39945.77,9287.88
107892,0.744,1.375,-0.092,-86.1,-66.7,24.9,402.375,74.438,-120.625,93.817,-28.352,154.809,38.485,1.47,40020.89,9266.46
107893,0.244,1.54,-0.076,-88.1,-71.9,9.4,329.188,419.438,-113.375,92.83,-8.992,175.591,38.46,1.54,40096.17,9245.28
107894,-0.189,0.894,-0.062,-63.4,-82.3,-6.3,125.438,520.625,1.125,93.997,11.93,188.662,38.468,1.53,40186.48,9221.04
107895,-0.36,0.704,-0.175,-37,-83.7,6.6,31.188,572.25,-101.938,103.943,26.414,191.125,38.474,1.53,40192.66,9219.55
107896,-0.557,0.425,-0.495,-58.6,-77.6,33.5,115.375,621.25,-150.312,139.371,40.522,201.549,38.478,1.56,40142.43,9233.28
107897,0.332,0.434,-0.133,-89.3,-71.7,11.9,169.875,621.125,81,106.994,-36.155,197.928,38.475,1.56,40048.07,9258.79
107898,0.093,-0.052,0.917,-60.8,-72.6,-13.2,178.688,127.438,-1.75,-3.227,-5.762,129.133,38.461,1.63,40162.99,9227.21
107899,0.271,0.813,0.063,-54.9,-84.7,-6,275.312,-17.938,-182.812,85.538,-18.403,178.624,38.469,1.57,40323.3,9184.13
107900,-0.252,1.867,-0.143,-37.1,-84,9.2,247.812,288.562,-324,94.394,7.659,176.738,38.486,1.56,40287.96,9194.16
107901,-0.478,0.398,-0.708,-45.9,-65.1,31.1,74.062,412.438,-291.875,150.631,30.498,210.828,38.481,1.58,40179.8,9223.25
107902,-0.006,0.935,-0.756,-78.6,-64.2,29.9,196.375,392.438,-414.25,128.972,0.279,192.246,38.461,1.49,40257.52,9201.65
107903,0.504,1.352,-0.588,-88.2,-72.3,12.7,456.062,380.938,-50.75,113.493,-18.864,195.875,38.426,1.68,40313.3,9185.55
107904,0.308,0.599,0.375,-79.1,-76.7,-1.8,247.812,329.688,185.375,57.978,-23.574,139.671,38.404,1.67,40355.17,9173.62
107905,0.149,0.083,0.657,-75.3,-83.6,0.9,293.625,-131.562,-25.312,7.198,-12.71,130.664,38.379,1.67,40387.5,9164.2
107906,0.073,0.712,-0.107,-61.7,-88.9,24,193.75,-280.5,-272.25,98.569,-5.801,168.629,38.347,1.69,40526.85,9125.87
107907,-0.338,0.939,-0.614,-33.4,-75.1,15.4,-129.25,-68.438,-325.812,123.179,16.753,208.236,38.354,1.66,40391.66,9162.35
107908,-0.764,0.608,-0.433,-36.7,-65.7,25.8,-263.688,421.625,-242.75,125.477,45.665,192.921,38.333,1.63,40494.53,9134.11
107909,-0.472,1.728,-0.996,-71.1,-79.5,30,-134.062,588.625,-446.688,119.954,13.329,188.799,38.288,1.58,40515.77,9127.1
107910,-0.09,0.924,-0.107,-62.2,-90.3,15.9,151.25,553.5,-303.438,96.626,5.512,175.653,38.263,1.64,40660.64,9087.67
107911,-0.179,1.459,-0.348,-56.1,-84.6,30.5,299.25,400.625,-287.5,103.43,6.79,171.406,38.247,1.67,40587.12,9106.83
107912,0.293,0.74,-0.978,-83.2,-63.3,24.6,326.625,518.688,-2.438,142.893,-13.429,207.835,38.246,1.7,40604.31,9102.19
107913,0.267,0.182,0.276,-75.6,-60.7,-8,190.75,354.875,84.125,33.315,-38.976,125.948,38.239,1.74,40638.17,9092.96
107914,0.246,1.472,-0.098,-77.7,-79,-0.7,321.062,-451.25,-291.812,93.794,-9.467,185.316,38.216,1.77,40732.24,9067.22
107915,-0.28,1.433,-0.607,-50.7,-89.8,6.3,-173.75,-362.188,-241.5,112.963,10.205,204.221,38.189,1.74,40755.37,9060.29
107916,-0.119,0.215,0.229,-60.4,-84.3,-5.4,22.625,-222.312,98.438,43.112,20.756,143.54,38.173,1.74,40826.49,9040.94
107917,0.088,1.428,-0.183,-74.7,-87.8,9.7,324.688,-0.812,140,97.323,-3.492,181.3,38.177,1.77,40835.39,9038.69
107918,0.283,1.017,-0.588,-80.7,-76.3,28.9,143.75,-141.188,160.438,120.017,-13.549,192.44,38.18,1.74,40686.59,9078.32
107919,-0.11,0.136,-0.598,-70,-67.2,35.2,23.438,-200.125,194.188,167.224,10.192,216.658,38.192,1.77,40787.28,9051.88
107920,-0.458,0.067,-0.459,-50,-59.3,34.2,110.938,-212.312,135.562,171.648,44.634,219.389,38.182,1.8,40888.39,9024.79
107921,-0.493,0.101,-0.379,-33.3,-55.2,17.5,135.25,-157.625,74.938,165.133,51.518,227.325,38.176,1.78,40963.72,9004.69
107922,-0.61,1.163,-0.745,-34,-68.8,21.2,-81.312,225.188,406.688,122.623,23.827,198.021,38.159,1.8,40925.46,9014.31
107923,0.205,1.74,-0.506,-64.4,-88.4,19.4,-443.312,131.688,295.188,106.2,-6.453,186.393,38.13,1.85,40880.61,9025.33
107924,0.6,1.621,0.266,-71.8,-74.7,-9.1,-469.938,-39.75,-114.875,80.666,-20.07,175.693,38.113,1.89,40916.64,9015.3
107925,0.417,1.15,-0.138,-85.2,-58.5,4.7,-366,-354.062,-98.438,96.826,-19.794,182.171,38.095,1.93,41076.71,8972.54
107926,0.29,0.646,-0.587,-80.1,-68.4,32.7,-343.062,-275.125,28.938,132.235,-18.375,202.28,38.07,1.95,41091.66,8967.89
107927,0.072,0.712,-0.247,-70,-81.5,30.4,-270.375,-209.375,222.625,109.139,-5.478,178.135,38.064,1.94,41136.73,8955.87
107928,0.775,0.535,0.102,-74.1,-80.1,30.3,-92.812,-221.625,334.062,79.254,-54.912,68.982,38.057,1.9,41109.58,8962.81
107929,0.234,-0.218,-0.487,-67.7,-70,35.1,117.875,-225.562,153.5,-155.92,-23.707,232.244,38.044,1.91,41125.27,8958.29
107930,0.171,-0.224,-0.337,-55.5,-61.5,32.7,84.375,-60,8.5,-146.425,-22.91,232.209,38.02,1.92,41142.85,8953
107931,-0.025,-1.227,-0.892,-72.5,-58.6,32.3,-27.938,816.25,-138.438,-126.022,0.958,220.074,37.98,1.85,41126.86,8956.05
107932,-0.039,1.872,0.512,-71.3,-79.2,-8.3,519.812,215.438,-125.375,74.692,1.152,169.957,37.845,1.83,41315.53,8902.72
107933,0.035,1.846,-0.206,-70.4,-85.5,28.2,381.188,-21.438,180.062,96.367,-1.084,164.898,37.779,1.87,41381.16,8883.72
107934,0.115,1.362,-0.371,-68.4,-69.1,35.1,24.562,-200.062,267.062,105.238,-4.666,165.786,37.772,1.87,41224.55,8924.43
107935,-0.048,0.477,-0.755,-45.8,-70.1,31.7,-64.438,-288.938,127.5,147.716,3.064,220.727,37.779,1.89,41314.82,8901.03
107936,-0.197,1.394,-0.459,-39.4,-83.9,14.8,-293.625,-128.875,235.75,108.218,7.653,193.609,37.785,1.86,41520.29,8847.66
107937,0.199,1.312,0.074,-63.1,-87.3,-1,-87.875,-172.375,262.375,86.764,-8.617,175.444,37.774,1.94,41448.24,8866.1
107938,0.763,0.391,-0.069,-72.3,-88.8,8.3,182.5,130.5,-159.562,100.041,-62.491,350.863,37.767,2,41510.83,8849.62
107939,0.047,2.135,-0.626,-56.8,-86.4,25.6,452,454.25,-217.25,106.336,-1.207,179.723,37.793,2.01,41507.18,8851.32
107940,0.02,2.159,-0.174,-87.3,-58.6,13.2,363.375,768.438,224.562,94.601,-0.516,174.433,37.79,1.92,41509.85,8850.53
107941,-0.605,1.166,0.298,-41.1,-60.1,-12,-68.125,523.375,369.688,75.682,26.689,177.115,37.746,1.92,41513.78,8848.26
107942,-0.575,1.501,0.139,-31.3,-78.2,9.5,-285.938,271.75,310.688,84.725,20.874,163.63,37.754,1.92,41569.45,8834.03
107943,-0.355,1.653,0.005,-57,-89.8,4.4,-328.312,254.875,262.688,89.831,12.127,176.421,37.717,1.88,41596.18,8826.05
107944,-0.557,0.647,0.325,-49.4,-72.6,-13.9,-350.625,297.688,-16.188,63.331,37.582,166.269,37.692,1.84,41592.03,8826.43
107945,-0.543,0.553,0.116,-31.2,-59.2,-6.3,-152.062,117.25,92.125,78.147,43.822,174.61,37.674,1.84,41712.31,8794.81
107946,-0.587,0.878,0.087,-31.6,-66.3,-7.1,-157.625,-139.938,256.188,84.352,33.605,180.49,37.656,1.81,41708.58,8795.26
107947,-0.47,0.99,0.434,-52.1,-74.7,-13.8,-79.438,-228.312,335.438,66.305,23.522,167.324,37.635,1.83,41653.8,8808.8
107948,0.467,0.512,0.513,-77.8,-69.6,-5.1,108.5,-238.312,294,44.945,-32.749,128.932,37.653,1.86,41766.41,8780.25
107949,0.332,0.174,-0.029,-87.8,-61.7,9.3,217.812,-233.812,116.875,99.567,-62.036,355.553,37.582,1.67,41813.21,8766.19
107950,0.284,0.071,-0.207,-86.3,-59.8,20.6,185.812,-216.562,-60.875,160.999,-52.386,246.353,37.074,1.56,41797.92,8755.79
107951,0.449,-1.024,0.058,-81,-61.9,29.4,37.125,13.062,-171,-86.781,-23.645,194.557,36.332,1.52,41761.9,8744.08
107952,0.597,0.011,-0.251,-79.8,-75.6,30,-65.438,5.812,-312.812,177.549,-67.202,269.761,35.726,1.64,41938.12,8681.94
107953,0.071,1.164,0.016,-59.9,-89.3,21.3,-82.938,156.5,-463.938,89.232,-3.501,157.516,35.559,1.84,42059.09,8646.47
107954,-0.705,1.12,-0.992,-36.5,-73.5,22.9,-16.125,442.75,-381.312,131.509,25.219,206.633,35.637,1.91,41922.43,8683.44
107955,-0.255,0.144,-0.894,-77.7,-75,29.9,-0.438,609.062,-334.75,170.822,15.711,218.841,35.82,1.92,42003.05,8668.05
107956,0.208,1.07,-0.494,-73.2,-87.3,13.9,338.062,487.062,-268.312,114.782,-10.007,202.703,35.973,2,42066.93,8656.09
107957,-0.02,2.304,-0.407,-68.1,-83.5,28.4,496.062,525.875,-147.25,100.016,0.478,168.947,36.125,2.01,42081.86,8656.54
107958,0.621,1.566,0.043,-89.4,-66.5,13,453.562,454.5,68.812,88.43,-21.609,165.848,36.241,2.01,42058.39,8665.76
107959,0.681,1.46,-0.342,-82.9,-76.8,3.2,529.812,-58.625,-41.688,103.168,-24.433,198.005,36.322,1.97,42141.19,8646.98
107960,0.382,2.261,-1.029,-66.9,-80.6,30.1,471.312,-1,-394.625,114.461,-8.733,186.422,36.392,2.03,42157.42,8644.8
107961,0.281,1.874,-0.829,-68.3,-58.6,32.1,380.938,148.625,-350.312,113.854,-7.811,174.485,36.461,1.98,42220.74,8630.66
107962,0.214,2.543,-0.744,-88.9,-66.1,14.9,359.625,241.688,-421.5,106.299,-4.611,182.925,36.505,1.9,42257.9,8622.47
107963,0.368,1.023,-0.207,-76.4,-86.4,9.4,295.625,418.188,-101.062,101.436,-19.422,190.369,36.544,1.87,42289.01,8615.7
107964,0.242,0.324,0.337,-72.2,-87.1,7.6,119.438,435.688,116.625,43.9,-27.382,119.731,36.555,1.79,42209.11,8636.24
107965,-0.388,0.203,0.65,-67.9,-83.2,-2.8,-69.188,384.688,137.188,17.344,29.702,132.731,36.582,1.79,42316.4,8609.81
107966,-0.665,0.074,0.566,-46.4,-75.1,-12.8,-139.125,322.875,-8.5,7.465,49.338,122.992,36.609,1.77,42312.47,8611.56
107967,-0.547,0.308,-0.04,-30,-70.4,-3,-157.75,213.5,16.562,97.393,60.359,189.094,36.6,1.74,42421.67,8583.73
107968,-0.531,0.61,-0.274,-27.8,-70.8,4.1,-302.5,58.438,57.125,114.209,38.444,201.884,36.527,1.75,42469.63,8569.63
107969,-0.599,1.624,-0.021,-30.6,-72.2,-2.6,-387.688,-21.875,117.188,90.757,20.252,183.788,36.492,1.72,42442.41,8575.52
107970,-0.301,2.663,0.52,-38.8,-75.9,-8,-273.812,46.438,452.625,78.945,6.323,171.873,36.499,1.71,42464.83,8570.06
107971,-0.05,1.686,0.66,-58.5,-82.2,-8.5,65.5,59.375,420.938,68.623,1.575,160.029,36.51,1.73,42562.75,8545.73
107972,0.09,1.92,0.534,-74.4,-83.8,0.8,207.188,218.812,320.562,74.459,-2.58,161.816,36.516,1.77,42582.97,8540.83
107973,-0.409,0.992,0.188,-73.8,-75.1,-5.7,-1,396.438,234.062,79.244,22.056,175.016,36.535,1.72,42593.61,8538.68
107974,-0.349,0.516,0.545,-43.9,-70.2,-14.1,-74.812,364.375,44.438,43.472,24.967,147.404,36.539,1.77,42536.99,8553
107975,-0.493,0.807,0.179,-30.2,-71.5,-2.2,-90.062,199.125,119.75,77.523,30.804,167.88,36.548,1.73,42648.14,8525.37
107976,-0.2,0.19,0.103,-33,-79,6.1,-151.188,166.312,66.812,61.472,42.727,148.149,36.546,1.78,42734.78,8503.64
107977,-0.248,1.387,0.167,-39.5,-85.3,7.7,-169.25,-6.812,233,83.138,10.063,161.572,36.552,1.78,42766.52,8495.88
107978,0.152,1.514,0.259,-64.3,-89.2,6.9,20.125,79.375,326.75,80.304,-5.662,158.508,36.561,1.79,42645.41,8526.4
